0,0,0,0,0,270,0,00:00:00.5767790
0,0,0,0,0,270,0,00:00:00.6313980
0,0,0,0,0,0,0,00:00:00.6582430
0,0,0,0,0,0,0,00:00:00.6760380
0,0,0,0,0,0,0,00:00:00.6870080
0,0,0,0,0,0,0,00:00:00.7141900
0,0,0,0,0,0,0,00:00:00.7574060
0,0,0,0,0,0,0,00:00:00.7805560
0,0,0,0,0,0,0,00:00:00.8144200
0,0,0,0,0,0,0,00:00:00.8555630
0,0,0,0,0,0,0,00:00:00.8808080
0,0,0,0,0,0,0,00:00:00.9151440
0,0,0,0,0,0,0,00:00:00.9489580
0,0,0,0,0,0,0,00:00:00.9811580
0,0,0,0,0,0,0,00:00:01.0403160
0,0,0,0,0,0,0,00:00:01.0612110
0,0,0,0,0,0,0,00:00:01.0812220
0.01,-0.01,0.01,5.36,359.2,359.48,0,00:00:01.1176350
0.01,-0.01,0.01,5.56,359.19,359.48,0,00:00:01.1565060
0.01,-0.01,0.01,5.55,359.25,359.5,0,00:00:01.1816470
0.01,-0.01,0.01,5.44,359.24,359.49,0,00:00:01.2149930
0.01,-0.01,0.01,5.29,359.25,359.45,0,00:00:01.2472380
0.01,-0.01,0.01,5.26,359.25,359.44,0,00:00:01.2834630
0.01,-0.01,0.01,5.03,359.25,359.47,0,00:00:01.3180910
0.01,-0.01,0.01,4.94,359.25,359.46,0,00:00:01.3550320
0.01,-0.01,0.01,4.94,359.26,359.45,0,00:00:01.3867000
0.01,-0.01,0.01,4.88,359.26,359.5,0,00:00:01.4146490
0.01,-0.01,0.01,4.95,359.27,359.54,0,00:00:01.4479570
0.01,-0.01,0.01,5.15,359.26,359.54,0,00:00:01.4818400
0.01,-0.01,0.01,5.29,359.27,359.56,0,00:00:01.5161820
0.01,-0.01,0.01,5.32,359.27,359.59,0,00:00:01.5561950
0.01,-0.01,0.01,5.32,359.27,359.59,0,00:00:01.5855450
0.01,-0.01,0.01,5.37,359.27,359.58,0,00:00:01.6222910
0.01,-0.01,0.01,5.39,359.26,359.57,0,00:00:01.6471770
0.01,-0.01,0.01,5.39,359.26,359.58,0,00:00:01.6805210
