0,0,0,0,0,270,0,00:00:00.6965560
0,0,0,0,0,270,0,00:00:00.7723140
0,0,0,0,0,0,0,00:00:00.7932440
0,0,0,0,0,0,0,00:00:00.8027600
0,0,0,0,0,0,0,00:00:00.8292800
0,0,0,0,0,0,0,00:00:00.8629620
0,0,0,0,0,0,0,00:00:00.8954280
0,0,0,0,0,0,0,00:00:00.9282800
0,0,0,0,0,0,0,00:00:00.9651910
0,0,0,0,0,0,0,00:00:01.0122810
0,0,0,0,0,0,0,00:00:01.0311920
0,0,0,0,0,0,0,00:00:01.0622770
0.01,0.02,0.01,1.82,359.37,359.31,0,00:00:01.0952750
0.02,0.03,0.03,1.77,359.39,359.69,0,00:00:01.1273030
0.02,0.03,0.03,1.76,359.39,359.69,0,00:00:01.2233650
0.02,0.03,0.03,1.7,359.39,359.69,0,00:00:01.2387140
0.02,0.03,0.03,1.65,359.39,359.69,0,00:00:01.2607480
0.01,0.03,0.01,1.67,359.42,359.55,0,00:00:01.2947230
0.01,0.03,0.01,1.6,359.42,359.52,0,00:00:01.3285470
0.01,0.03,0.01,1.55,359.41,359.51,0,00:00:01.3606630
0.01,0.03,0.01,1.48,359.41,359.5,0,00:00:01.3941700
0.01,0.03,0.01,1.76,359.42,359.46,0,00:00:01.4350350
0.01,0.03,0.01,1.82,359.42,359.47,0,00:00:01.4707230
0.01,0.03,0.01,2.14,359.42,359.33,0,00:00:01.4939360
0,0.03,0.01,2.39,359.42,359.35,0,00:00:01.5423840
0,0.03,0.01,2.55,359.42,359.34,0,00:00:01.5659510
0,0.03,0.01,2.65,359.42,359.34,0,00:00:01.5950070
0,0.03,0.01,2.65,359.42,359.29,0,00:00:01.6275710
0,0.03,0.01,2.54,359.42,359.3,0,00:00:01.6720200
0,0.03,0.01,2.24,359.43,359.27,0,00:00:01.7066280
0,0.03,0,1.92,359.44,359.25,0,00:00:01.7276110
0,0.03,0,1.7,359.44,359.24,0,00:00:01.7638090
0,0.03,0,1.62,359.45,359.22,0,00:00:01.7939680
0,0.03,0.01,1.68,359.45,359.23,0,00:00:01.8316920
0,0.03,0,1.69,359.43,359.25,0,00:00:01.8617350
0,0.03,0,1.66,359.44,359.25,0,00:00:01.8947730
0,0.03,0,1.63,359.44,359.24,0,00:00:01.9289480
0,0.03,0,1.6,359.44,359.24,0,00:00:01.9657400
0,0.03,0,1.63,359.44,359.25,0,00:00:01.9935670
0,0.02,0,1.71,359.43,359.26,0,00:00:02.0406500
0,0.02,0,1.87,359.43,359.25,0,00:00:02.0625710
0,0.02,0,2.08,359.43,359.26,0,00:00:02.0944730
0,0.02,0,2.21,359.43,359.24,0,00:00:02.1276110
0,0.02,0,2.27,359.43,359.24,0,00:00:02.1713090
0,0.02,0,2.31,359.43,359.24,0,00:00:02.2024700
0,0.02,0,2.31,359.43,359.28,0,00:00:02.2268330
0,0.02,0,2.27,359.44,359.28,0,00:00:02.2623990
0,0.02,0,2.09,359.43,359.27,0,00:00:02.2959060
0,0.02,0,1.61,359.44,359.32,0,00:00:02.3274890
0,0.02,0,0.73,359.44,359.3,0,00:00:02.3634370
0,0.02,0,359.83,359.42,359.19,0,00:00:02.3952460
0,0.03,0,359.32,359.34,359.04,0,00:00:02.4341390
-0.01,0.03,0,359.91,359.11,359.36,0,00:00:02.4637890
-0.01,0.03,0,1.01,358.72,359.44,0,00:00:02.4960440
0,0.03,0,3.96,358.34,0.25,0,00:00:02.5310220
0,0.03,0,8.3,358.58,1.5,0,00:00:02.5608510
0,0.03,0,11.16,359.31,2.6,0,00:00:02.5969330
0.02,0.03,0.02,13.07,359.86,2.4,0,00:00:02.6270920
0.03,0.03,0.02,14.61,0.08,1.46,0,00:00:02.6613070
0.04,0.04,0.02,16.35,0.59,0.78,0,00:00:02.6951130
0.06,0.04,0.02,18.08,1.7,0.92,0,00:00:02.7321300
0.07,0.05,0.02,19.88,3.01,1.74,0,00:00:02.7632490
0.09,0.06,0.02,22.42,3.9,2.41,0,00:00:02.8002930
0.1,0.06,0.02,24.02,3.95,2.62,0,00:00:02.8279590
0.11,0.07,0.02,25.66,3.94,3.09,0,00:00:02.8617870
0.13,0.07,0.02,27.9,4.4,3.92,0,00:00:02.8967050
0.14,0.08,0.01,30.34,5.25,4.77,0,00:00:02.9312030
0.16,0.08,0.01,33.23,6.32,5.58,0,00:00:02.9626650
0.18,0.08,0.01,35.7,7.29,6.2,0,00:00:02.9954230
0.19,0.08,0,38.39,8.28,6.66,0,00:00:03.0294910
0.21,0.08,0,41.55,9.51,7.54,0,00:00:03.0631390
0.22,0.08,-0.01,43.73,10.47,8.53,0,00:00:03.0958060
0.23,0.08,-0.01,46.56,11.22,9.31,0,00:00:03.1300070
0.25,0.09,-0.02,49.53,11.94,10.32,0,00:00:03.1648070
0.26,0.09,-0.02,51.43,12.22,11.12,0,00:00:03.1941940
0.27,0.09,-0.03,53.51,12.4,11.33,0,00:00:03.2302170
0.28,0.09,-0.03,56.38,13.68,12.15,0,00:00:03.2646510
0.29,0.09,-0.04,58.94,15.83,13.93,0,00:00:03.2957970
0.3,0.09,-0.04,61.1,17.54,15.16,0,00:00:03.3286520
0.31,0.09,-0.05,64.04,19.38,16.4,0,00:00:03.3602650
0.32,0.09,-0.05,66.26,20.43,17.53,0,00:00:03.3971920
0.33,0.08,-0.05,67.94,20.1,17.38,0,00:00:03.4310980
0.33,0.08,-0.06,70.37,20.81,17.96,0,00:00:03.4609180
0.34,0.08,-0.06,72.59,21.46,18.59,0,00:00:03.4941810
0.34,0.08,-0.06,74.18,21.55,18.59,0,00:00:03.5280570
0.35,0.08,-0.06,75.82,19.63,16.28,0,00:00:03.5627040
0.35,0.08,-0.06,77.6,17.93,14.19,0,00:00:03.5956450
0.35,0.08,-0.06,79.26,18.75,14.56,0,00:00:03.6279800
0.35,0.08,-0.06,80.64,19.13,14.36,0,00:00:03.6614340
0.36,0.08,-0.06,82.04,17.97,12.61,0,00:00:03.6964890
0.36,0.08,-0.06,83.44,15.78,10.09,0,00:00:03.7270830
0.36,0.08,-0.06,84.21,10.23,4.46,0,00:00:03.7598170
0.36,0.07,-0.06,84.17,3.11,357.43,0,00:00:03.7931900
0.37,0.07,-0.06,84.32,356.97,351.52,0,00:00:03.8408510
0.37,0.08,-0.06,85.19,352.88,347.62,0,00:00:03.8607370
0.37,0.08,-0.06,85.81,347.4,342.33,0,00:00:03.8938340
0.37,0.08,-0.06,86,344.33,339.55,0,00:00:03.9277340
0.37,0.08,-0.06,86.6,334.86,330.18,0,00:00:03.9599610
0.37,0.08,-0.06,86.41,331.89,327.03,0,00:00:03.9936060
0.37,0.08,-0.06,86.09,331.72,326.74,0,00:00:04.0283340
0.37,0.08,-0.06,86.55,329.97,325.02,0,00:00:04.0618070
0.37,0.09,-0.06,87.16,317.27,312.41,0,00:00:04.1173590
0.37,0.09,-0.06,87.32,308.76,303.88,0,00:00:04.1387810
0.37,0.09,-0.06,87.6,291.34,286.44,0,00:00:04.1762380
0.37,0.09,-0.06,87.67,277.42,272.61,0,00:00:04.2096670
0.37,0.09,-0.06,87.67,275.09,270.46,0,00:00:04.2715980
0.37,0.09,-0.06,87.67,273.46,268.99,0,00:00:04.2942820
0.37,0.09,-0.06,87.79,275.16,270.87,0,00:00:04.3280350
0.37,0.08,-0.06,87.88,286.44,282.55,0,00:00:04.3744160
0.37,0.08,-0.06,87.95,284.68,280.94,0,00:00:04.3937930
0.37,0.08,-0.06,88.06,282.5,278.93,0,00:00:04.4267920
0.37,0.08,-0.06,88.29,271.78,268.41,0,00:00:04.4614280
0.37,0.08,-0.06,88.44,259.8,256.62,0,00:00:04.4954550
0.37,0.08,-0.06,88.51,252.91,249.88,0,00:00:04.5340790
0.37,0.08,-0.06,88.6,238.55,235.68,0,00:00:04.5626910
0.37,0.08,-0.06,88.56,222.63,219.92,0,00:00:04.5947900
0.37,0.08,-0.06,88.66,216.79,214.14,0,00:00:04.6341590
0.37,0.08,-0.06,88.56,206.96,204.27,0,00:00:04.6597210
0.37,0.08,-0.06,88.33,197.98,195.18,0,00:00:04.6941550
0.37,0.08,-0.06,88.23,197.79,194.86,0,00:00:04.7272190
0.37,0.08,-0.06,88.13,197.72,194.72,0,00:00:04.7596860
0.37,0.08,-0.06,87.86,195.88,192.92,0,00:00:04.7947260
0.37,0.08,-0.06,87.81,195.27,192.44,0,00:00:04.8267510
0.37,0.08,-0.06,87.82,193.1,190.47,0,00:00:04.8688750
0.37,0.08,-0.06,87.69,186.83,184.45,0,00:00:04.8988280
0.37,0.08,-0.06,87.62,182.79,180.51,0,00:00:04.9277830
0.37,0.07,-0.06,87.62,179.31,177.09,0,00:00:04.9743130
0.37,0.07,-0.06,87.58,176.18,173.98,0,00:00:04.9935130
0.37,0.07,-0.06,87.57,173.74,171.55,0,00:00:05.0292550
0.37,0.07,-0.06,87.6,173.82,171.57,0,00:00:05.0601980
0.37,0.07,-0.06,87.64,174.96,172.67,0,00:00:05.1129640
0.37,0.07,-0.05,87.65,176.03,173.66,0,00:00:05.1447140
0.36,0.07,-0.05,87.81,177.18,174.79,0,00:00:05.1769450
0.36,0.07,-0.05,87.9,178.09,175.72,0,00:00:05.2052270
0.36,0.07,-0.05,87.91,178.64,176.29,0,00:00:05.2455640
0.36,0.07,-0.05,87.97,177.87,175.58,0,00:00:05.2737820
0.36,0.07,-0.05,87.89,175.64,173.37,0,00:00:05.3075180
0.36,0.06,-0.05,87.86,173.26,170.98,0,00:00:05.3419080
0.36,0.06,-0.04,87.96,170.31,168,0,00:00:05.3719460
