0,0,0,0,0,270,0,00:00:00.4845130
0,0,0,0,0,270,0,00:00:00.5476690
0,0,0,0,0,0,0,00:00:00.5655890
0,0,0,0,0,0,0,00:00:00.5900990
0,0,0,0,0,0,0,00:00:00.6220600
0,0,0,0,0,0,0,00:00:00.6553070
0,0,0,0,0,0,0,00:00:00.6933990
0,0,0,0,0,0,0,00:00:00.7235350
0,0,0,0,0,0,0,00:00:00.7559640
0,0,0,0,0,0,0,00:00:00.7953560
0,0,0,0,0,0,0,00:00:00.8232390
0,0,0,0,0,0,0,00:00:00.8564120
0,0,0,0,0,0,0,00:00:00.8918590
0,0,0,0,0,0,0,00:00:00.9229010
0,0,0,0,0,0,0,00:00:00.9569150
0,0,0,0,0,0,0,00:00:00.9920920
0,0,0,0,0,0,0,00:00:01.0328510
0,0,0,0,0,0,0,00:00:01.0579200
0.01,0,0.02,3.62,359.43,359.69,0,00:00:01.0905980
0.01,0,0.02,4.05,359.43,359.63,0,00:00:01.1395080
0.01,0,0.02,4.09,359.42,359.55,0,00:00:01.1609120
0.01,0,0.02,3.44,359.4,359.38,0,00:00:01.1895280
0.01,0,0.02,3.09,359.4,359.35,0,00:00:01.2280960
0.01,0,0.02,3,359.4,359.32,0,00:00:01.2542000
0.01,0,0.02,3.11,359.4,359.34,0,00:00:01.2882960
0.01,0,0.02,3.44,359.42,359.39,0,00:00:01.3280950
0.01,0,0.02,3.54,359.43,359.38,0,00:00:01.3555000
0.01,0,0.02,3.41,359.44,359.38,0,00:00:01.3883090
0.01,0,0.02,3.21,359.45,359.37,0,00:00:01.4241120
0.01,0,0.02,3.05,359.45,359.36,0,00:00:01.4605410
0.01,0,0.02,3.04,359.45,359.35,0,00:00:01.4929240
0.01,0,0.02,3.13,359.46,359.34,0,00:00:01.5280740
0.01,0,0.02,3.34,359.46,359.36,0,00:00:01.5565990
0.01,0,0.02,3.67,359.45,359.36,0,00:00:01.5893740
0.01,0,0.02,3.86,359.45,359.33,0,00:00:01.6230390
0.01,0,0.02,3.87,359.46,359.3,0,00:00:01.6570970
0.01,0,0.02,3.73,359.46,359.29,0,00:00:01.6879360
0.01,0,0.02,3.58,359.47,359.29,0,00:00:01.7343070
0.01,0,0.02,3.44,359.45,359.29,0,00:00:01.7559980
0.01,0,0.02,3.45,359.46,359.27,0,00:00:01.7953680
0.01,0,0.02,3.55,359.46,359.28,0,00:00:01.8281940
0.01,0,0.02,3.69,359.46,359.29,0,00:00:01.8558760
0.01,0,0.02,3.76,359.47,359.31,0,00:00:01.8882010
0.01,0,0.02,3.69,359.47,359.3,0,00:00:01.9357100
0.01,0,0.02,3.64,359.47,359.3,0,00:00:01.9565260
0.01,0,0.02,3.63,359.47,359.31,0,00:00:01.9911420
0.01,0,0.02,3.73,359.47,359.29,0,00:00:02.0347780
0.01,0,0.02,3.91,359.47,359.27,0,00:00:02.0556830
0.01,0,0.02,3.91,359.47,359.26,0,00:00:02.0878080
0.01,0,0.02,3.37,359.47,359.27,0,00:00:02.1213120
0.01,0,0.02,2.52,359.49,359.24,0,00:00:02.1558900
0.01,0,0.02,1.96,359.48,359.26,0,00:00:02.1884450
0.01,0,0.02,2,359.48,359.36,0,00:00:02.2217630
0.01,0,0.02,2.18,359.49,359.46,0,00:00:02.2548560
0.01,0,0.02,2.51,359.5,359.57,0,00:00:02.2911630
0.01,0,0.02,3.25,359.47,359.57,0,00:00:02.3283520
0.01,0,0.02,3.72,359.47,359.49,0,00:00:02.3553020
0.01,0.01,0.02,3.97,359.32,359.27,0,00:00:02.3885890
0.01,0.01,0.01,4.63,358.35,359.05,0,00:00:02.4219870
0.01,0.01,0.01,5.17,357.45,358.84,0,00:00:02.4542960
0.01,0.01,0.01,7.19,357.36,358.28,0,00:00:02.4894390
0.02,0.02,0.02,10.49,358.06,357.57,0,00:00:02.5215720
0.02,0.02,0.01,12.79,358.95,357.02,0,00:00:02.5562990
0.03,0.02,0.02,15.42,359.77,356.53,0,00:00:02.5895690
0.04,0.03,0.02,18.56,0.56,356.43,0,00:00:02.6357540
0.04,0.04,0.02,21.03,0.99,356.4,0,00:00:02.6559550
0.05,0.05,0.02,23.94,0.65,356.56,0,00:00:02.6878750
0.06,0.06,0.02,26.88,0.43,357.3,0,00:00:02.7213840
0.08,0.07,0.03,28.72,0.58,358.28,0,00:00:02.7542950
0.09,0.07,0.03,29.92,359.7,358.32,0,00:00:02.7884810
0.1,0.08,0.03,31.93,359.28,358.55,0,00:00:02.8216490
0.12,0.08,0.03,34.06,0.15,0.1,0,00:00:02.8557660
0.13,0.08,0.03,35.52,0.86,1.7,0,00:00:02.8876890
0.14,0.08,0.03,37.63,1.45,2.85,0,00:00:02.9209900
0.16,0.08,0.03,39.66,2.82,4.53,0,00:00:02.9559190
0.17,0.08,0.03,41.27,3.8,6.15,0,00:00:02.9925450
0.18,0.08,0.03,43.43,4.29,7.43,0,00:00:03.0216140
0.19,0.08,0.03,45.34,5.26,9.3,0,00:00:03.0552490
0.21,0.08,0.03,47.21,6.62,11.5,0,00:00:03.0887590
0.22,0.07,0.02,49.41,8.23,13.82,0,00:00:03.1219710
0.23,0.07,0.02,51.62,9.65,16.13,0,00:00:03.1541120
0.25,0.07,0.02,53.87,9.85,17.03,0,00:00:03.1888870
0.26,0.07,0.01,56.81,10.98,17.97,0,00:00:03.2269820
0.27,0.07,0.01,59.43,13.98,20.63,0,00:00:03.2559620
0.28,0.07,0,61.25,16.09,22.81,0,00:00:03.2889610
0.28,0.06,0,63.23,17.1,23.83,0,00:00:03.3219870
0.29,0.06,-0.01,65.31,17.62,24.24,0,00:00:03.3557080
0.29,0.06,-0.01,67.06,17.28,23.8,0,00:00:03.3874800
0.3,0.06,-0.01,69.12,18.13,24.21,0,00:00:03.4210770
0.3,0.06,-0.02,71.01,18.88,24.28,0,00:00:03.4545840
0.31,0.07,-0.02,72.37,18.21,22.97,0,00:00:03.4873420
0.31,0.07,-0.02,74.04,18.11,21.91,0,00:00:03.5291300
0.32,0.07,-0.02,75.67,18.28,21.3,0,00:00:03.5550820
0.32,0.07,-0.02,76.83,15.84,18.3,0,00:00:03.5900950
0.32,0.07,-0.02,77.83,12.73,14.63,0,00:00:03.6291560
0.33,0.07,-0.02,78.14,8.1,9.53,0,00:00:03.6547090
0.33,0.07,-0.02,78.6,3.68,4.58,0,00:00:03.6880140
0.33,0.07,-0.02,79.33,359.26,359.71,0,00:00:03.7242740
0.34,0.06,-0.02,79.91,355.68,355.9,0,00:00:03.7557810
0.34,0.06,-0.02,80.76,356.15,356.26,0,00:00:03.7910920
0.34,0.06,-0.02,81.78,358.33,358.16,0,00:00:03.8218700
0.35,0.06,-0.03,81.98,358.67,357.78,0,00:00:03.8593190
0.35,0.06,-0.03,82.21,356.45,354.78,0,00:00:03.8888180
0.35,0.05,-0.03,83.38,354.68,352.73,0,00:00:03.9252410
0.36,0.05,-0.03,85.11,354.29,353.2,0,00:00:03.9546030
0.36,0.05,-0.03,86.36,356.71,356.53,0,00:00:03.9939190
0.36,0.04,-0.03,87.1,3.29,3.7,0,00:00:04.0226200
0.36,0.04,-0.03,87.51,8.84,9.46,0,00:00:04.0542170
0.36,0.04,-0.03,87.9,12.41,13.08,0,00:00:04.0933270
