0.53,-0.5,-0.02,356.74,359.29,0.2,00:00:06.2219390
0.53,-0.5,-0.02,357.09,359.22,0.08,00:00:06.2837780
0.53,-0.49,-0.02,1.39,358.99,359.75,00:00:06.2967490
0.53,-0.49,-0.02,1.52,358.9,359.62,00:00:06.3247140
0.53,-0.49,-0.02,1.37,358.89,359.59,00:00:06.3591750
0.53,-0.49,-0.02,0.65,358.95,359.54,00:00:06.4020810
0.53,-0.49,-0.02,0.86,359.02,359.79,00:00:06.4269260
0.53,-0.49,-0.02,1.41,358.98,359.88,00:00:06.4594880
0.53,-0.49,-0.02,1.22,358.95,359.52,00:00:06.4999520
0.53,-0.49,-0.02,0.8,359.03,359.37,00:00:06.5231460
0.53,-0.49,-0.02,0.71,359.02,359.48,00:00:06.5568570
0.53,-0.49,-0.02,0.85,359,359.61,00:00:06.5903740
0.53,-0.49,-0.02,1.02,358.97,359.17,00:00:06.6225850
0.53,-0.49,-0.02,1.07,358.98,359.32,00:00:06.6572600
0.53,-0.49,-0.02,1.02,358.91,359.32,00:00:06.6914990
0.53,-0.49,-0.02,1.42,358.83,359.3,00:00:06.7227350
0.53,-0.5,-0.02,1.16,358.91,359.48,00:00:06.7670170
0.53,-0.5,-0.02,1.34,358.95,359.85,00:00:06.8019220
0.53,-0.5,-0.02,0.98,359.02,359.71,00:00:06.8448860
0.53,-0.5,-0.02,1.47,359.03,359.77,00:00:06.8700820
0.53,-0.5,-0.02,1.22,358.97,359.64,00:00:07.0373830
0.53,-0.5,-0.02,1.19,358.96,359.5,00:00:07.1245300
0.53,-0.5,-0.02,1.18,358.97,359.5,00:00:07.1546990
0.53,-0.5,-0.02,1.3,358.96,359.38,00:00:07.1824710
0.53,-0.5,-0.02,0.76,358.96,359.41,00:00:07.1948160
0.53,-0.5,-0.02,1.14,358.89,359.14,00:00:07.2240030
0.53,-0.49,-0.02,0.84,358.93,358.92,00:00:07.2587070
0.53,-0.5,-0.02,0.78,358.96,359.17,00:00:07.2905490
0.53,-0.49,-0.02,0.84,358.91,358.96,00:00:07.3299390
0.53,-0.49,-0.02,0.56,358.88,358.75,00:00:07.3626040
0.53,-0.49,-0.02,0.45,358.9,358.76,00:00:07.3893450
0.53,-0.49,-0.02,0.06,358.9,358.23,00:00:07.4236730
0.53,-0.5,-0.02,353.87,359.09,2.67,00:00:07.4617390
0.53,-0.5,-0.02,353.47,359,2.9,00:00:07.4989640
0.53,-0.5,-0.02,354.17,359.04,2.84,00:00:07.5292130
0.53,-0.5,-0.03,359.29,358.84,356.54,00:00:07.5562910
0.53,-0.5,-0.03,359.64,358.82,355.72,00:00:07.5931740
0.53,-0.5,-0.03,359.77,358.81,355.67,00:00:07.6398240
0.53,-0.49,-0.03,0.42,358.7,354.48,00:00:07.6716300
0.54,-0.49,-0.03,1.14,358.63,352.47,00:00:07.7069390
0.53,-0.49,-0.03,0.43,358.79,353.06,00:00:07.7277780
0.53,-0.49,-0.03,359.97,358.85,352.47,00:00:07.7578310
0.53,-0.48,-0.04,0.55,358.89,350.88,00:00:07.7977610
0.53,-0.48,-0.04,359.88,359.03,349.06,00:00:07.8224430
0.49,-0.64,4.05,0.5,0.76,359.51,00:00:13.0243610
0.49,-0.64,4.05,0.89,0.77,359.56,00:00:13.0569800
0.49,-0.64,4.05,1.29,0.81,359.58,00:00:13.0982510
0.49,-0.64,4.05,1.43,0.78,359.4,00:00:13.1215470
0.49,-0.64,4.04,1.27,0.79,359.43,00:00:13.1577200
0.49,-0.64,4.04,1.41,0.82,359.53,00:00:13.1899570
0.49,-0.64,4.04,1.24,0.86,359.46,00:00:13.2208430
0.49,-0.64,4.04,1.2,0.87,359.48,00:00:13.2586760
0.49,-0.64,4.04,0.99,0.82,359.58,00:00:13.3085820
0.49,-0.64,4.04,0.84,0.77,359.53,00:00:13.3237640
0.49,-0.64,4.04,0.98,0.8,359.57,00:00:13.3565280
0.49,-0.64,4.04,0.82,0.83,359.67,00:00:13.3989640
0.49,-0.64,4.04,0.76,0.82,359.67,00:00:13.4244080
0.49,-0.64,4.03,0.78,0.85,359.73,00:00:13.4576670
0.49,-0.64,4.04,0.81,0.87,359.66,00:00:13.5081190
0.49,-0.64,4.04,0.89,0.86,359.66,00:00:13.5477670
0.49,-0.64,4.04,0.93,0.82,359.8,00:00:13.5767170
0.49,-0.64,4.03,0.79,0.77,359.74,00:00:13.6106910
0.49,-0.64,4.03,0.88,0.79,359.72,00:00:13.6390230
0.49,-0.64,4.03,0.98,0.8,359.73,00:00:13.6590580
0.49,-0.64,4.03,1.14,0.75,359.63,00:00:13.7060040
0.49,-0.64,4.03,0.46,0.75,359.63,00:00:13.7531400
0.49,-0.64,4.03,0.5,0.79,359.55,00:00:13.7824550
0.49,-0.63,4.03,0.35,0.81,359.36,00:00:13.8034200
0.49,-0.63,4.03,0.45,0.76,359.41,00:00:13.8231410
0.49,-0.63,4.03,0.27,0.8,359.34,00:00:13.8542060
0.49,-0.63,4.03,0.14,0.84,359.18,00:00:13.8938070
0.49,-0.63,4.03,0.29,0.85,359.06,00:00:13.9284880
0.49,-0.63,4.03,0.11,0.86,358.89,00:00:13.9572490
0.49,-0.63,4.03,0.16,0.91,358.57,00:00:13.9965310
0.49,-0.63,4.03,0.14,0.87,358.16,00:00:14.0294500
0.49,-0.63,4.03,0.25,0.72,357.93,00:00:14.0615860
0.49,-0.64,4.03,0.23,0.63,358.33,00:00:14.0893660
0.49,-0.64,4.03,0.7,0.78,357.86,00:00:14.1229720
0.49,-0.63,4.02,0.57,0.95,356.04,00:00:14.1637910
0.49,-0.63,4.02,0.2,0.86,355.57,00:00:14.1901540
0.49,-0.63,4.02,359.83,0.75,355.4,00:00:14.2217140
0.48,-0.63,4.02,358.81,0.76,356.08,00:00:14.2563870
0.48,-0.64,4.01,357.08,0.75,358.21,00:00:14.2888980
0.45,-0.64,3.99,359.58,2.38,0.32,00:00:17.2561610
0.45,-0.64,3.99,359.51,2.39,0.39,00:00:17.2877020
0.45,-0.64,3.99,359.76,2.41,0.21,00:00:17.3209650
0.45,-0.64,3.99,359.47,2.49,358.59,00:00:17.3551270
0.45,-0.64,3.99,359.46,2.49,358.23,00:00:17.3888750
0.45,-0.64,3.99,359.69,2.46,358.07,00:00:17.4269520
0.45,-0.64,3.99,359.87,2.39,358.1,00:00:17.4596000
0.45,-0.64,3.99,359.75,2.4,358.05,00:00:17.4900420
0.45,-0.64,3.99,359.72,2.39,358.19,00:00:17.5226060
0.45,-0.64,3.99,359.89,2.36,358.29,00:00:17.5541870
0.45,-0.64,3.99,359.97,2.35,358.19,00:00:17.5869230
0.45,-0.64,3.99,359.95,2.38,358.14,00:00:17.6213830
0.45,-0.64,3.99,0.26,2.4,358.58,00:00:17.6553720
0.45,-0.64,3.99,0.2,2.39,358.69,00:00:17.6896390
0.45,-0.64,3.99,0.42,2.36,358.73,00:00:17.7377980
0.45,-0.64,3.99,0.12,2.37,358.53,00:00:17.7576580
0.45,-0.64,3.99,359.97,2.29,358.64,00:00:17.7892790
0.45,-0.64,3.99,359.82,2.36,358.69,00:00:17.8274770
0.45,-0.64,3.99,359.81,2.41,358.41,00:00:17.8569220
0.45,-0.64,3.99,0.2,2.46,358.56,00:00:17.8983780
0.45,-0.64,3.99,0.51,2.34,358.74,00:00:17.9228330
0.45,-0.64,3.99,0.21,2.41,358.89,00:00:17.9556610
0.45,-0.64,3.99,359.77,2.46,358.58,00:00:17.9989210
0.45,-0.64,3.99,0.61,2.4,358.45,00:00:18.0202280
