0,0,0,0,0,0,0,00:00:00.8334530
0,0,0,0,0,0,0,00:00:00.9187680
0,0,0,0,0,0,0,00:00:00.9289290
0,0,0,0,0,0,0,00:00:00.9592640
0,0,0,0,0,0,0,00:00:01.0000440
0,0,0,0,0,0,0,00:00:01.0324930
0,0,0,0,0,0,0,00:00:01.0651490
0,0,0,0,0,0,0,00:00:01.0945580
0.01,-0.01,0.01,5.85,359.17,359.6,0,00:00:01.1295560
0.01,-0.01,0.01,5.85,359.16,359.6,0,00:00:01.1619070
0.01,-0.01,0.01,5.81,359.16,359.59,0,00:00:01.2083010
0.01,-0.01,0.01,5.75,359.19,359.56,0,00:00:01.2267240
0.01,-0.01,0.01,5.72,359.19,359.55,0,00:00:01.2609310
0.01,-0.01,0.01,5.71,359.18,359.56,0,00:00:01.2978740
0.01,-0.01,0.01,5.76,359.18,359.58,0,00:00:01.3271360
0.01,-0.01,0.01,5.77,359.19,359.61,0,00:00:01.3611860
0.01,-0.01,0.01,5.73,359.2,359.67,0,00:00:01.3937850
0.01,-0.01,0.01,5.67,359.2,359.69,0,00:00:01.4284470
0.01,-0.01,0.01,5.66,359.2,359.69,0,00:00:01.4629470
0.01,-0.01,0.01,5.62,359.2,359.69,0,00:00:01.4960250
0.01,-0.01,0.01,5.59,359.2,359.69,0,00:00:01.5289600
0.01,-0.01,0.01,5.59,359.2,359.68,0,00:00:01.5604540
0.01,-0.01,0.01,5.54,359.19,359.69,0,00:00:01.5939630
0.01,-0.01,0.01,5.53,359.19,359.69,0,00:00:01.6279200
0.01,-0.01,0.01,5.51,359.2,359.7,0,00:00:01.6602560
0.01,-0.01,0.01,5.47,359.21,359.7,0,00:00:01.6929080
0.01,-0.01,0.01,5.42,359.21,359.71,0,00:00:01.7280530
0.01,-0.01,0.01,5.43,359.21,359.74,0,00:00:01.7613960
0.01,-0.01,0.01,5.49,359.21,359.78,0,00:00:01.7928520
0.01,-0.01,0.01,5.66,359.2,359.81,0,00:00:01.8271470
0.01,-0.01,0.01,6.06,359.21,359.84,0,00:00:01.8608520
0.01,-0.01,0.01,6.4,359.23,359.91,0,00:00:01.9031790
0.01,-0.01,0.01,6.44,359.24,359.98,0,00:00:01.9264560
0.01,-0.01,0.01,6.3,359.23,359.95,0,00:00:01.9616180
0.01,-0.01,0.01,6.3,359.23,359.89,0,00:00:01.9984520
0.01,-0.01,0.01,6.36,359.23,359.87,0,00:00:02.0265100
0.01,-0.01,0.01,6.25,359.2,359.85,0,00:00:02.0628570
0.01,-0.01,0.01,6.33,359.17,359.74,0,00:00:02.0959650
0.01,-0.01,0.01,6.7,359.19,359.56,0,00:00:02.1293790
0.01,-0.01,0.01,6.98,359.09,359.39,0,00:00:02.1598530
0.01,-0.01,0.01,8.86,359.27,359.62,0,00:00:02.1975280
0.01,-0.01,0.01,11.34,0.84,0.52,0,00:00:02.2271790
0.01,-0.01,0.01,13.36,1.37,359.82,0,00:00:02.2628280
0.01,0,0.01,15.61,1.23,358.19,0,00:00:02.2942180
0.02,0.01,0.01,17.92,1.99,357.57,0,00:00:02.3298860
0.02,0.01,0.02,19.88,2.47,357.5,0,00:00:02.3664100
0.02,0.02,0.01,20.26,1.89,357.21,0,00:00:02.4013230
0.02,0.03,0.01,20.27,1.42,357.42,0,00:00:02.4272000
0.03,0.04,0.01,19.95,0.86,357.76,0,00:00:02.4591920
0.03,0.05,0.01,19.73,0.13,357.95,0,00:00:02.4955150
0.04,0.06,0.01,20.47,359.93,358.12,0,00:00:02.5280960
0.05,0.07,0.01,21.92,0.18,358.52,0,00:00:02.5619200
0.05,0.08,0,22.82,0.1,359.15,0,00:00:02.6032240
0.06,0.1,0,23.56,359.62,359.71,0,00:00:02.6281720
0.07,0.11,-0.01,24.33,359.15,0.34,0,00:00:02.6637370
0.08,0.12,-0.01,25.26,359.09,1.15,0,00:00:02.7082390
0.1,0.13,-0.02,26.51,359.38,2.06,0,00:00:02.7380020
0.11,0.14,-0.02,28.04,359.71,2.94,0,00:00:02.7612680
0.12,0.15,-0.02,29.05,0.04,3.9,0,00:00:02.7928530
0.14,0.15,-0.03,30.08,0.57,4.81,0,00:00:02.8363280
0.16,0.16,-0.03,31.72,1.19,5.64,0,00:00:02.8681750
