0,0,0,0,0,0,0,00:00:00.5917500
0,0,0,0,0,0,0,00:00:00.6387240
0,0,0,0,0,0,0,00:00:00.6481380
0,0,0,0,0,0,0,00:00:00.6709720
0,0,0,0,0,0,0,00:00:00.7063950
0,0,0,0,0,0,0,00:00:00.7415780
0,0,0,0,0,0,0,00:00:00.7777400
0,0,0,0,0,0,0,00:00:00.8110580
0,0,0,0,0,0,0,00:00:00.8406130
0,0,0,0,0,0,0,00:00:00.8756350
0,0,0,0,0,0,0,00:00:00.9076630
0,0,0,0,0,0,0,00:00:00.9408270
0,0,0,0,0,0,0,00:00:00.9741700
0,0,0,0,0,0,0,00:00:01.0151170
0,0,0,0,0,0,0,00:00:01.0398570
0,0,0,0,0,0,0,00:00:01.0831110
0,0,0,0,0,0,0,00:00:01.1095930
0,0,0,0,0,0,0,00:00:01.1516410
0.01,-0.01,0.01,2.67,359.13,358.63,0,00:00:01.1849860
0.01,-0.01,0.01,2.67,359.13,358.63,0,00:00:01.2174670
0.01,-0.01,0.01,2.91,359.19,358.67,0,00:00:01.2391760
0.01,-0.01,0.01,2.95,359.18,358.67,0,00:00:01.2855920
0.01,-0.01,0.01,3.08,359.18,358.7,0,00:00:01.3104530
0.01,-0.01,0.01,3.11,359.17,358.7,0,00:00:01.3405270
0.01,-0.01,0.01,3.14,359.17,358.7,0,00:00:01.3768830
0.01,-0.01,0.01,3.11,359.17,358.69,0,00:00:01.4042900
0.01,-0.01,0.01,3,359.18,358.67,0,00:00:01.4381140
0.01,-0.01,0.01,2.93,359.18,358.68,0,00:00:01.4792400
0.01,-0.01,0.01,2.95,359.17,358.68,0,00:00:01.5078720
0.01,-0.01,0.01,3.11,359.16,358.7,0,00:00:01.5391820
0.01,-0.01,0.01,3.15,359.16,358.71,0,00:00:01.5738040
0.01,-0.01,0.01,3.08,359.17,358.72,0,00:00:01.6073960
0.01,-0.01,0.01,3.04,359.17,358.71,0,00:00:01.6441460
0.01,-0.01,0.01,3.05,359.17,358.72,0,00:00:01.6751720
0.01,-0.01,0.01,3.01,359.18,358.73,0,00:00:01.7124720
0.01,-0.01,0.01,3.02,359.18,358.72,0,00:00:01.7438870
0.01,-0.01,0.01,3.1,359.17,358.73,0,00:00:01.7777420
0.01,-0.01,0.01,3.22,359.16,358.73,0,00:00:01.8068050
0.01,-0.01,0.01,3.3,359.15,358.74,0,00:00:01.8407670
0.01,-0.01,0.01,3.39,359.14,358.74,0,00:00:01.8737460
0.01,-0.01,0.01,3.54,359.13,358.78,0,00:00:01.9079840
0.01,-0.01,0.01,3.75,359.13,358.79,0,00:00:01.9443830
0.01,-0.01,0.01,3.94,359.13,358.79,0,00:00:01.9740710
0.01,-0.01,0.01,4,359.12,358.82,0,00:00:02.0071390
0.01,-0.01,0.01,3.98,359.13,358.86,0,00:00:02.0378550
0.01,-0.01,0.01,3.96,359.13,358.89,0,00:00:02.0873610
0.01,-0.01,0.01,3.9,359.14,358.91,0,00:00:02.1081480
0.01,-0.01,0.01,3.96,359.13,358.93,0,00:00:02.1387810
0.01,-0.01,0.01,4.28,359.11,358.95,0,00:00:02.1760080
0.01,-0.01,0.01,4.8,359.1,358.96,0,00:00:02.2076010
0.01,-0.01,0.01,5.4,359.08,358.96,0,00:00:02.2388150
0.01,-0.01,0.02,6.03,359.06,358.97,0,00:00:02.2722950
0.01,-0.01,0.02,6.65,359.02,359.01,0,00:00:02.3065120
0.01,-0.01,0.02,7.07,358.86,359.13,0,00:00:02.3395130
0.01,-0.01,0.02,7.54,358.67,359.34,0,00:00:02.3785700
0.01,-0.01,0.02,8.27,358.72,359.58,0,00:00:02.4078100
0.01,-0.01,0.02,9.64,359.1,359.72,0,00:00:02.4385120
0.01,-0.01,0.03,10.94,359.13,359.38,0,00:00:02.4717810
0.01,-0.01,0.03,12.16,359.01,359.09,0,00:00:02.5134930
0.01,-0.01,0.03,12.89,359.17,359.45,0,00:00:02.5474230
0.01,0,0.04,13.53,359.39,359.91,0,00:00:02.5739910
0.01,0,0.04,15.31,359.7,359.97,0,00:00:02.6168720
0.01,0,0.05,17.24,359.98,0.08,0,00:00:02.6413190
0.01,0,0.06,18.25,0.04,359.92,0,00:00:02.6760380
0.02,0,0.06,19.29,0.14,359.73,0,00:00:02.7081700
0.02,0.01,0.07,20.76,0.26,359.67,0,00:00:02.7405100
0.02,0.02,0.08,22.78,0.5,359.41,0,00:00:02.7772420
0.03,0.03,0.09,24.73,1.35,359.28,0,00:00:02.8505280
0.03,0.03,0.11,26.88,2.14,359.09,0,00:00:02.8871630
0.04,0.04,0.11,29.67,2.93,358.68,0,00:00:02.9065330
0.06,0.06,0.14,35.8,4.79,358.04,0,00:00:02.9418310
0.06,0.07,0.15,37.75,4.84,357.13,0,00:00:02.9767690
0.07,0.08,0.17,39.16,5.23,356.38,0,00:00:03.0130960
0.08,0.1,0.18,40.43,5.35,355.69,0,00:00:03.0374510
0.1,0.11,0.2,41.84,5.35,355.45,0,00:00:03.0712280
