0.51,-0.5,-0.05,359.88,357.64,3.21,00:00:05.2934440
0.51,-0.5,-0.05,359.92,357.59,2.83,00:00:05.4382050
0.51,-0.5,-0.05,359.4,357.61,3.81,00:00:05.4521920
0.51,-0.5,-0.05,0.01,357.7,4.9,00:00:05.4764930
0.51,-0.5,-0.05,357.25,357.48,1.66,00:00:05.5089120
0.51,-0.5,-0.05,357.89,357.54,1.3,00:00:05.5547030
0.51,-0.5,-0.05,358.11,357.6,1.31,00:00:05.5845880
0.51,-0.5,-0.05,358.37,357.64,1.39,00:00:05.6098600
0.51,-0.5,-0.05,358.01,357.66,1.81,00:00:05.6445550
0.51,-0.5,-0.05,358.21,357.63,1.72,00:00:05.6760030
0.51,-0.5,-0.05,357.15,357.56,1.92,00:00:05.7182810
0.51,-0.5,-0.05,357.35,357.56,1.88,00:00:05.7450810
0.51,-0.5,-0.05,357.48,357.52,1.78,00:00:05.7785180
0.51,-0.5,-0.05,357.09,357.48,2.21,00:00:05.8130640
0.51,-0.5,-0.05,357.15,357.5,2.29,00:00:05.8447850
0.51,-0.5,-0.05,356.65,357.53,2.15,00:00:05.8821900
0.51,-0.5,-0.05,356.97,357.53,2.16,00:00:05.9169350
0.51,-0.5,-0.05,357.29,357.54,2.52,00:00:05.9453370
0.51,-0.5,-0.05,357.74,357.58,2.39,00:00:05.9876420
0.51,-0.5,-0.05,358.42,357.63,2.6,00:00:06.0111430
0.51,-0.5,-0.05,357.73,357.54,2.53,00:00:06.0438140
0.51,-0.5,-0.05,357.37,357.46,2.24,00:00:06.0885420
0.51,-0.5,-0.05,356.68,357.4,2.65,00:00:06.1131160
0.51,-0.5,-0.05,356.68,357.45,2.72,00:00:06.1490260
0.51,-0.5,-0.05,357.32,357.58,2.17,00:00:06.4052910
0.51,-0.5,-0.05,356.54,357.57,1.94,00:00:06.5496300
0.51,-0.52,-0.05,358.75,357.67,4.18,00:00:06.6921660
0.51,-0.52,-0.05,357.97,357.51,4.33,00:00:06.7175430
0.51,-0.52,-0.05,358,357.54,4.63,00:00:06.7441780
0.51,-0.52,-0.05,357.48,357.92,0.45,00:00:06.7758570
0.51,-0.52,-0.05,357.62,357.9,0.61,00:00:06.8179500
0.51,-0.52,-0.05,357.74,357.91,0.57,00:00:06.8446410
0.52,-0.52,-0.05,357.62,357.92,0.23,00:00:06.8770140
0.51,-0.52,-0.05,357.92,357.96,0.34,00:00:06.9118590
0.51,-0.52,-0.05,358.19,358.01,0.18,00:00:06.9449620
0.51,-0.52,-0.05,358.48,357.99,0.07,00:00:06.9794480
0.51,-0.52,-0.05,358.55,358.01,0.5,00:00:07.0128160
0.51,-0.52,-0.05,358.97,358.03,0.42,00:00:07.0441760
0.52,-0.53,-0.05,358.81,358,0.25,00:00:07.0854820
0.51,-0.53,-0.05,359.47,357.91,4.23,00:00:07.1184040
0.51,-0.52,-0.05,359.67,357.92,4.76,00:00:07.1437290
0.52,-0.52,-0.05,359.61,357.89,5.38,00:00:07.1889730
0.51,-0.51,-0.05,359.41,358.02,14.05,00:00:07.2100720
0.52,-0.5,-0.05,359.59,357.99,15.13,00:00:07.2601690
0.52,-0.5,-0.06,359.42,357.89,15.61,00:00:07.2784760
0.52,-0.5,-0.06,359.78,357.98,15.77,00:00:07.3172850
0.51,-0.49,-0.06,359.94,357.99,16.63,00:00:07.3590940
0.52,-0.49,-0.06,358.45,357.57,17.19,00:00:07.3816430
0.43,-0.62,3.96,356.47,358.22,356.44,00:00:13.0109440
0.43,-0.63,3.96,357.02,358.62,356.38,00:00:13.0473190
0.43,-0.64,3.97,357.4,358.96,356.38,00:00:13.0830500
0.43,-0.64,3.96,357.5,358.67,354.86,00:00:13.1101020
0.43,-0.64,3.96,356.96,358.83,354.92,00:00:13.1775480
0.43,-0.63,3.96,356.78,359,355.28,00:00:13.1954380
0.43,-0.63,3.95,356.75,359.17,355.87,00:00:13.2172120
0.43,-0.63,3.96,357.19,359.17,356.09,00:00:13.2469870
0.43,-0.63,3.96,357.34,359.16,356.26,00:00:13.2769270
0.43,-0.63,3.95,357.18,359.18,355.72,00:00:13.3074890
0.43,-0.63,3.96,357.46,359.18,355.9,00:00:13.3494240
0.43,-0.63,3.96,357.76,359.16,356.08,00:00:13.3770130
0.43,-0.63,3.96,358.64,359.13,355.66,00:00:13.4098160
0.43,-0.63,3.95,358.51,359.12,355.41,00:00:13.4431230
0.43,-0.63,3.96,359.11,359.23,356.12,00:00:13.4767580
0.43,-0.63,3.96,358.56,359.3,355.89,00:00:13.5204500
0.43,-0.63,3.96,358.95,359.25,355.98,00:00:13.5483150
0.43,-0.64,3.96,359.28,359.24,358.5,00:00:13.5797450
0.43,-0.65,3.96,359.25,359.2,358.37,00:00:13.6087570
0.43,-0.65,3.96,359.43,359.17,358.27,00:00:13.6438400
0.43,-0.65,3.96,359.79,359.07,358.11,00:00:13.6952550
0.43,-0.65,3.96,359.74,359.14,358.47,00:00:13.7223040
0.43,-0.65,3.96,358.96,359.25,358.44,00:00:13.7612350
0.43,-0.65,3.95,358.55,359.32,358.84,00:00:13.7879770
0.43,-0.64,3.95,358.71,359.32,358.42,00:00:13.8281890
